,index,id,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,target
5035,126,126,1.809706504,-1.582709868,-2.676662136,0.816664404,0.018212495,-1.128428174,1.913255382,-0.426914788,0.853801744,-0.251803591,2.147185981,0.85529523,-59.80618146,43.12657107,33.88610627,-71.8239034,38.13725943,1.647533769,0.987392762,2.137096517,2.614291041,2.619567429,0.616994004,2.11423746,2.622874801,1.879090302,1.38193851,2.525164421,1.59196981,1.949885759,1.841315433,0.456302671,-0.33369724
5036,2601,2601,1.907166238,-0.514811746,0.003876108,0.381182452,1.99148219,1.103225582,-1.146941002,2.033173852,0.680468934,2.64507715,-0.634681087,-0.980684795,-31.4148173,-72.79999419,-6.217359446,59.18570723,0.834287473,1.208746274,2.330024345,1.037497145,1.974285719,2.204514033,2.339388832,3.044347612,1.193752984,1.802854986,1.288956716,0.554358466,2.881792003,1.769024497,2.480094151,1.645839264,0.300000454
5037,2348,2348,0.761053566,1.405117355,-1.513039788,-2.24322328,-1.045945042,1.57048053,-1.514356541,-0.818725228,0.493523471,0.946789601,-1.41935835,-0.951644586,29.30112538,-13.2678415,8.854924011,12.00371203,53.53191755,0.634565373,1.296608678,0.924338505,2.020708546,1.313435373,2.312961137,2.520941518,1.326222349,1.811702424,2.099366402,0.4592558,2.272162791,1.492478671,1.030295231,2.333997938,-0.436018819
5038,6530,6530,1.62091918,1.750799665,-1.311522224,-0.207998263,1.071711554,0.086791327,0.183478376,-1.764814245,0.28394844,-1.130280007,1.522005309,0.303901766,-41.49430522,-53.3107038,-49.05267063,58.9526884,-18.2151032,1.534121253,2.386852071,1.184883013,0.841790519,2.18092069,1.916048804,1.869303391,3.376096169,1.280622699,1.031208446,0.80432476,2.953778402,0.989768342,2.927162886,0.76076599,0.464095313
5039,5881,5881,-1.605550375,-1.438701685,1.232183618,0.191422464,1.128219426,0.091674303,-0.649814404,0.658084239,2.527264232,0.696643585,-0.63499802,-1.531767681,-66.85172288,-44.94370173,22.17263395,-13.27851548,7.03231143,0.653796323,-0.220649068,1.151147159,2.351284419,0.413998643,0.967468019,2.646091851,0.465158767,2.016485508,1.632477139,1.079837605,3.340543941,0.783748642,2.945599384,1.163569888,-0.894989922
5040,2595,2595,-1.837008317,-0.409889894,0.217430103,-0.225856106,-0.251560249,1.797528929,2.717016092,2.923501937,-2.992220515,-1.179559016,1.628229134,-1.505337038,-21.91032731,-71.71310131,42.37149861,54.33122708,-8.042093458,2.699689468,3.130886011,2.872208942,1.220842816,-0.365621099,1.582806034,1.046074406,1.392973632,1.12559024,1.035075093,0.971100567,3.327234456,0.597764732,1.069764767,2.998765694,-0.520156328
5041,3440,3440,-0.381264379,1.913904076,-0.871744699,2.362975117,-1.387172021,-0.758916889,1.959118374,1.301340436,-1.997169243,-1.466220827,1.02100644,2.273433621,42.07778766,2.103266192,-69.00261168,36.13448904,-72.29360623,3.266000869,-0.138626894,1.780322023,3.699019251,-0.251936174,0.599939502,1.142240728,1.679449071,1.801360485,0.602975173,2.708045191,2.242411947,1.902877807,1.496954536,1.70609525,0.092964675
5042,7064,7064,-1.250401774,-0.389210764,-2.082492116,0.638140188,2.421385536,-0.758399595,-1.750277969,-0.578738342,0.696705622,-0.173835815,0.018990126,1.501712217,14.81797495,57.87056607,-56.23674177,-22.12226484,57.66324062,1.770140347,1.124554137,0.101877022,1.181611783,0.786896012,2.08683602,2.622847407,1.685145773,1.819828442,1.985335012,1.983180401,1.762336811,0.370310931,1.241482827,2.442963584,0.327296109
5043,3954,3954,1.546333661,2.395213119,-0.957944993,-0.681385175,-0.929064564,2.587073448,-0.159050076,1.39924031,3.126296271,2.45658883,1.203031983,0.024747163,-72.27484376,-65.00635025,27.32300921,9.796625959,-52.567493,0.176019939,3.062513159,1.534221516,1.025304947,2.641977542,-0.008691708,2.010896464,2.720295957,0.694459677,0.873911517,1.271437094,1.034898475,3.331153778,1.967956127,1.744060184,0.725668056
5044,5203,5203,2.537874223,-1.296180024,-1.500635049,0.378755433,0.467213887,0.959369141,-0.06348797,-1.53073981,0.067349103,-1.674850796,1.716755484,0.083530703,41.38250497,-39.19362782,60.78818167,47.51318315,-73.86089963,0.066386239,1.811461518,1.521716778,1.48743412,-0.357810446,2.416030347,1.370178006,1.111746229,2.341957181,1.824966262,2.955077654,2.465281784,3.016147915,0.131910524,0.267867781,0.721109948
5045,3911,3911,-1.358412603,-1.918902192,-0.706659703,0.985123397,-1.415196296,-0.223215172,-0.514864917,-0.397757107,-1.776014799,1.1153876,2.599576085,-1.242692385,75.23690538,-40.24592855,27.02980183,-62.41523165,-72.71371525,1.265283636,2.400098958,3.08511025,1.055183244,1.347988848,3.246885487,2.756562466,1.752358441,1.126928701,0.709943831,3.26540606,1.536619521,1.865082396,2.581433299,1.150706604,-0.181882879
5046,99,99,-1.056821926,-2.395862162,-0.658755641,0.586924394,0.755738316,2.129396289,-0.219657047,-1.93200462,-1.116539761,2.054144224,-0.476397848,-2.08399116,-38.40028711,-60.7519985,-37.1143608,-49.03338971,5.988675026,2.27802152,1.969181707,0.685128825,0.388950072,1.133458797,1.340941756,1.877458385,0.647161271,0.886496316,2.34121574,0.885800127,1.884421764,2.763447014,2.469453786,2.318146858,-0.058733238
5047,1410,1410,0.237867746,1.052507558,0.466749864,-0.344373065,2.526508942,0.671113758,-1.142300314,-0.974656869,-0.333383343,-1.737596231,1.932785254,-0.641521014,-15.9185486,57.88599363,-43.6309396,12.14222862,-61.54542258,1.677507953,1.091280399,1.704524175,0.877825491,1.618284966,1.397060236,0.769943021,0.965275182,1.007096475,1.815979898,3.446410832,2.274620904,1.769652049,1.911484417,2.672087899,0.387950789
5048,7661,7661,1.93573951,-0.58074851,-1.170079085,1.292463892,-0.505928756,-0.482634569,0.557203098,1.084776441,2.167224519,-0.196272551,2.840209324,-0.652435054,-72.29173245,-29.89597707,53.8526413,-30.30386442,23.37403561,2.052081597,2.253478341,0.875985014,1.674059794,2.586728941,1.762988218,-0.099093,1.563129769,1.030439522,2.395327202,1.842269957,2.179112989,0.466419886,0.940807254,1.602375886,-0.307107485
5049,7509,7509,-0.059758947,0.906209393,2.260805447,-1.265953097,1.444986796,1.358552122,-1.653851107,-0.700836763,0.563466533,-0.409112808,2.370074915,1.681920078,0.171258663,-64.17271699,-14.97459958,0.586306881,-72.94543077,0.795972665,1.761294249,2.51201239,0.572400839,0.944676489,2.522482702,3.994453002,2.273267046,1.627520598,0.795350573,2.320756081,1.343892067,3.284078266,2.206713262,1.751286369,0.228665289
5050,5853,5853,-2.660514586,-1.585853747,-1.30977226,-1.059780661,-0.081225273,1.492862395,-0.781835073,0.615169477,1.563279573,-0.280844849,-1.051653041,-0.341706254,-26.00799676,-40.36351357,0.618494342,6.018883289,74.79870384,1.850392306,2.293820612,0.686502587,1.585892044,2.214818053,0.858602139,0.022819191,2.092617049,3.047706231,1.201743735,1.641019512,0.884005724,2.022061494,1.351015001,3.211204263,0.265587775
5051,3794,3794,1.271859478,-1.174253655,-2.21568948,-2.578262804,1.823785548,2.079979305,0.114570032,-0.266418951,1.638453469,-3.138924261,1.753266003,-0.448826917,49.27551924,-40.74609269,17.81994517,-1.134277467,64.52051389,1.00390142,1.923629525,0.848778092,1.822524593,1.72807254,2.815675938,1.988228027,2.044760926,1.23169637,1.078469957,3.460296966,1.528424862,1.260924468,2.212732682,1.541963124,-0.430424469
5052,5055,5055,0.676183494,0.962788908,-0.91611378,-0.696351211,0.683610443,-2.673781726,3.488259467,-1.728826544,1.12335601,-1.703554503,2.630105348,-0.476035717,18.02271062,-7.22159939,-0.921676296,-5.276439462,74.95235454,2.127385516,2.234244251,1.387538906,1.134241743,0.314028826,0.932447467,1.597610478,1.288698574,0.18460938,1.516462867,1.532926475,0.061368092,1.744086205,1.128436485,0.947259293,0.109885447
5053,1617,1617,-0.95837936,2.133527627,-0.75150557,-1.324768486,-0.2928321,-1.729169795,2.974573501,-0.852970415,1.867810826,-2.136899851,-0.799327639,1.144049449,73.86010084,26.33565729,-19.15044155,39.46139541,-14.88855742,0.466222009,3.231416262,2.14444155,0.770881691,1.256383673,2.907857038,1.765602069,1.617559616,2.696441314,2.197564681,2.212086355,1.854244893,0.877123467,2.304168002,2.55791347,0.9115556
5054,1223,1223,-0.939649438,1.566188978,1.025099806,-0.420417176,3.205000097,0.184210651,1.473168128,2.194314619,-0.243517657,0.83364226,-1.74715178,-0.342095523,-27.72695406,-33.04101368,-18.42523744,68.83603739,-73.73214289,1.27660843,1.94879673,1.793205548,3.104705633,3.357938151,2.18057352,0.332037097,2.312671882,2.815420654,2.828976771,1.595629663,2.111279418,2.543163524,0.398424024,3.055319615,1.12752922
5055,870,870,1.058861641,0.165749688,-0.999989883,-1.212432851,2.43434789,0.158417481,0.091359681,-1.219612276,-1.306614836,3.154822913,2.635189435,2.0080463,-42.86965694,51.38799849,70.71921784,-66.26544146,23.98295737,1.865134829,3.460263166,1.185904408,2.70489887,1.39899613,1.868806536,2.03302771,1.491327371,1.159861158,0.619642214,0.747813382,2.053213454,2.502771885,3.569988774,1.711268516,0.153304466
5056,620,620,0.888685924,0.898231965,2.003185856,0.40914113,1.215458888,-0.594270838,-0.691977303,-2.596117403,2.049459855,0.81654313,1.43673323,-2.145106369,8.908794592,46.44860339,28.91146859,-5.235740398,6.328731968,2.062006116,2.251575216,0.921088273,1.762114724,1.750718953,0.632142133,1.660237326,0.619742361,2.339691213,0.434806095,0.756996819,1.580881167,2.393835547,1.086491222,1.083175758,0.462169724
5057,4744,4744,1.836963314,-0.333028854,2.790312608,0.108827598,-0.548907554,1.596568337,2.378535864,0.625279383,-1.85676999,0.053480304,0.482718806,0.213234444,-3.217090962,-68.4659583,47.67844494,53.95590736,-4.764564817,0.639929587,1.377762812,1.272809888,2.322428468,1.284810911,1.688155485,2.8654083,1.158751398,0.165469786,2.467354044,2.743679985,1.9728993,0.842151585,1.700391933,2.429922644,0.302077341
5058,416,416,2.187765282,0.128754871,-1.421384721,0.481015961,0.948367191,-0.783887834,0.917896318,1.336331873,0.10910475,0.712127897,0.609613532,-1.850621975,37.54456375,-72.49818447,-47.83084726,53.9964836,56.06437201,3.172448625,2.562982387,2.58338153,0.120696096,2.325761485,0.685562022,2.643545292,1.020085755,2.098955307,0.829216929,1.052190304,1.025470611,3.178959385,1.11558206,1.490117827,0.316409212
5059,2037,2037,-1.813741103,0.649281131,-1.413916057,1.819483855,0.274468987,-0.131112998,0.743757349,-1.490964945,-1.061264225,1.490312369,2.838642765,0.711072054,71.09632423,67.851648,39.59080602,-71.14389868,72.84877509,2.421056319,2.617857493,1.03878504,0.941265236,1.394734673,1.114531829,0.913981831,1.993540532,2.452717987,0.566241239,1.679558838,1.783335197,1.746396612,2.065249786,2.6157254,1.270998334
5060,3198,3198,-2.081828026,1.930042603,-0.166134964,-0.32223741,1.504550486,-2.088202039,1.870227316,0.223619148,-1.432996706,-0.787846956,-0.923319852,0.304817613,-66.75935995,55.58859968,-22.78522632,5.699584984,13.43638869,0.774304783,1.583385403,1.987264022,-0.228367719,1.822511831,0.368257868,1.617211356,1.439485218,2.878972309,2.668155532,1.327330834,3.092350351,1.717756773,1.706376635,0.182457565,-0.901124543
5061,8080,8080,-0.297811558,1.908767613,0.068374262,0.986331568,-0.470466738,1.825896938,0.821539062,1.282443823,0.614850623,-0.85566223,-2.161345844,2.369007497,-27.94226349,-4.134187055,-28.34086126,-10.8220496,-69.29820123,2.72378731,2.030645275,0.482249908,1.584083579,1.44228218,2.285969135,2.117664479,1.548938698,0.897378137,2.060782637,3.590679628,0.843075603,1.386639672,2.172678141,2.082081613,0.714948761
5062,5076,5076,1.988249996,2.072091682,-1.359215946,-0.167805838,2.760670461,0.872210391,2.052004116,1.612900069,1.28301611,0.98537477,2.218664745,-1.64140376,44.95568743,69.08533265,-6.929144713,-54.5878478,-38.09437294,1.434700403,1.875550677,1.799724926,0.551291443,0.511505055,1.119526363,3.111328103,1.946527364,3.602267704,1.769998176,-0.131745356,1.946732337,2.939818119,1.972321403,2.990817875,-0.444840596
5063,5015,5015,2.927761065,-0.345233875,0.982762943,1.270152739,-1.433690117,0.465962543,1.311550939,-2.436396615,-0.16227101,2.376847123,-2.939355685,3.010531545,29.90989066,53.0250714,42.19159683,-67.97070041,-3.945643511,0.395357947,2.79358803,1.381930201,0.789083298,1.784138491,1.6647405,0.909852294,0.051904828,-0.10461422,2.79699713,1.283882045,0.928920358,2.485197674,1.387149358,1.126963511,-0.383219592
5064,3660,3660,-0.306020841,0.478812147,-0.831070637,-1.669394623,1.302378533,-0.619975994,-2.017525824,-0.717338201,-0.56523014,-0.531418727,-0.125178104,-2.163736081,73.43727298,64.6538536,-35.04772567,42.26529966,9.660678112,1.806094272,2.949691791,1.800136988,1.786506775,1.580079927,0.738035869,2.473813032,2.514917179,2.94549537,1.881675793,0.344430334,0.976892655,1.542573028,2.016835716,2.544926685,-1.200908543
5065,5890,5890,-1.768983948,-0.694079649,0.011196825,1.708744979,1.10783689,-0.053413603,1.617467948,-3.048361173,-1.299286076,0.707746044,0.071558061,0.08536506,28.38529799,-24.09177036,3.829997308,-25.52951667,33.57717788,1.053901123,0.863007747,1.898833277,1.318356803,1.534326902,2.111759191,1.937507332,3.285589167,0.883677846,1.260264536,2.511943866,1.602995463,0.067114776,2.981243261,1.589939958,-0.373893433
5066,5722,5722,-0.867386561,-1.256458086,-0.604338324,1.12274202,-1.133401658,-1.76385413,1.187500425,0.045553421,0.991591918,1.221857786,1.716555183,-0.344233938,-25.73769914,41.82808514,12.77353141,25.26619386,23.91243592,0.557272806,1.530030215,3.105743342,0.400046945,0.662524733,2.247561056,2.629398062,2.071763472,1.559016386,0.70338857,1.102021373,2.224801322,0.733303396,1.337364655,0.580044765,0.634350363
5067,3332,3332,-1.195152711,1.781634954,1.299670641,2.547448611,-0.559247654,0.336366089,-1.272135737,0.300071904,2.046642137,-1.169463807,-0.944016848,-0.231609288,53.81595651,19.90357833,-33.96336444,14.10448402,-64.92991802,1.535120699,2.576959955,2.705361535,2.645235324,1.095488633,2.14100117,0.820904222,1.057401185,0.792472688,1.021307448,1.246240525,1.629573056,1.241248209,3.390275704,2.188084982,0.194044645
5068,6679,6679,-0.445528977,0.742864451,-1.306444156,-0.379360726,0.954160501,0.921599978,1.776950306,2.461539395,-0.461738569,1.76908102,0.351877029,2.570348519,68.4551632,34.43754002,35.91420698,40.18868915,13.33228327,1.787059091,1.189741994,2.112326503,2.120576491,1.494993087,1.928281594,0.519324909,1.441446213,1.352697199,2.392175659,3.004140896,1.288661793,0.962175588,0.757731315,2.945059402,0.257226416
5069,38,38,1.602308788,-0.875729729,2.013964673,0.469162108,-0.561224449,1.820580039,-2.054461625,2.134728364,0.311438707,2.613788619,2.30173112,0.164064757,21.69737057,-12.49151334,64.23619296,-13.21626794,-1.338485344,2.007708229,1.211164572,1.229103577,3.117890364,1.357794645,3.073516539,2.019874047,2.715445641,1.791826175,1.785595151,1.611961154,0.014106621,2.293807686,1.530340442,1.813921074,0.082324602
5070,3054,3054,0.470152044,-0.555969248,-0.021807555,2.526304697,-0.691894974,0.45817844,2.557090835,-0.994225449,-2.098886378,-0.367076462,-0.011015828,1.366456034,-15.59438282,45.69986633,-40.616376,-43.32166143,-65.48090508,1.296292658,0.616771841,1.517977705,1.139941672,0.896068624,1.277093072,1.022193475,1.847714219,2.027393566,2.312862847,1.174087184,2.390190926,2.194115356,2.942272029,0.132143749,0.914519877
5071,4047,4047,-1.818921552,-2.700447895,1.973999789,0.657069529,0.933469542,1.378195977,1.811098167,0.775807612,-1.845080633,1.275683932,2.527167082,-0.860233025,-17.29711832,-20.25363702,3.256039247,33.48688526,-68.95845643,2.033972472,3.440427548,0.495809338,1.220721667,1.813153609,1.428959153,2.566791059,1.697369645,2.31894935,3.320626864,1.452984752,2.834321359,2.050908568,-0.401509889,0.769996091,0.267773115
5072,6923,6923,0.044862272,-1.618012504,-2.738936541,0.246494716,-1.159720837,-0.154204361,-1.131764419,-0.67534002,-0.550197224,-1.974677142,1.086416709,0.558738992,-39.40036365,25.90434197,47.85117142,43.73275601,11.66645745,2.466058383,2.315741376,1.786785779,0.892085825,0.811981855,1.077588844,2.792171611,1.907385161,0.56818249,2.73047117,1.641565949,1.583343122,1.350280016,1.939806261,0.587681855,0.609769112
5073,2848,2848,-0.275696034,-1.294758929,0.132867432,0.42976774,1.351131181,1.076938894,2.376709448,1.098441175,2.145102621,-1.055476558,1.809563271,-0.934990868,-44.95418094,36.88256656,-70.89172574,-18.09598252,-0.924751204,1.476086313,1.497402241,1.849193623,1.553972249,1.549268884,2.172627308,3.944783299,3.063010173,0.938441234,2.207451332,1.408911168,1.388529505,0.272860286,0.145260771,2.002591338,-0.097168172
5074,5106,5106,-0.443066251,1.890668715,-1.601488235,-0.59953553,-0.361604758,1.08680263,-1.324400167,3.099338665,0.448170527,0.9054116,2.191050531,0.975592488,-36.04115019,47.79367387,41.59578044,28.02145201,61.74092929,1.054260918,0.605865235,0.970684481,0.795300812,0.428173853,2.150853429,2.924558772,1.701054428,1.948910008,2.101241153,1.992415114,2.204044894,1.320632409,0.718259249,0.885158662,0.451206499
5075,3529,3529,-2.164102383,0.894826739,1.630398782,-1.874160075,1.224317559,-2.967673762,-1.092672779,-0.553700516,0.825118449,0.687366622,1.509394074,1.216043404,-55.84894674,-8.8326794,-24.19005632,-56.17870735,3.867951532,1.209928996,0.754325943,2.006296158,1.081013579,2.547548484,0.665364193,1.927988696,2.576355529,1.779846252,2.533258785,1.659610982,0.703277623,2.226185871,2.271315166,1.983542504,-0.454109211
5076,2351,2351,-0.625649674,-1.088830217,2.179353898,-1.348156918,-1.477944301,1.212621514,-1.540748632,-1.708205584,-2.41758088,2.855137056,0.935792945,-0.577762103,4.287212622,-44.11929794,-32.5864957,-54.97929657,8.983773384,1.149973718,0.711367357,2.556831928,0.947429303,2.190815333,0.965341168,1.535022916,1.319715557,2.199190149,1.645670051,1.826919088,2.742282294,1.213305705,2.628005965,0.762945554,-0.276169643
5077,1510,1510,-1.401990914,-1.625681761,-1.941998485,1.486990518,-2.201183442,-1.481094766,-0.291777749,1.874089574,1.140217073,-1.614549373,2.629910926,0.065769306,-13.81316418,-35.32911308,50.94174875,19.00046071,68.36573573,0.875244454,2.958887448,1.947351119,1.17458284,0.828563459,1.314402948,1.900280481,1.192049442,2.103906857,2.416085996,2.114178378,0.531146627,2.917452866,0.476678449,0.6420075,-0.092279245
5078,7963,7963,-1.691926904,0.489205621,-1.747042248,-1.997566957,1.458528675,2.260479191,-1.402534477,-0.13264269,-1.483726515,1.310944061,-0.677469065,-2.161097884,-54.90667959,32.32490503,9.843132706,-54.96011767,36.51461723,2.862510421,1.779558483,1.012495898,1.956899741,1.306649339,0.988260207,0.236166516,2.452828938,1.030047944,0.533339086,1.006241958,1.315229951,1.539058842,1.67755254,2.149758922,0.061951051
5079,137,137,-0.207075613,-1.198152198,-0.2086734,0.913547383,-1.92066541,-0.986017223,-1.322540575,1.479310965,-2.655211381,2.23921417,1.140706712,1.637711366,-31.81848403,-65.03709861,47.95850749,-49.77312235,-71.30937524,0.734029779,2.90161329,1.136678622,2.214988967,0.917520271,2.059573879,2.273090399,0.616673124,0.859577389,1.613215167,2.655988693,1.142716847,1.685574057,1.058583006,2.047780785,1.185801396
5080,58,58,-0.412993205,-0.812928793,3.067922242,-0.815954516,2.861014794,-0.875266233,-1.582842015,-0.956670884,-1.318502855,-0.538666901,-2.046362532,0.14531247,32.07306406,41.57614818,32.3019072,19.39381363,44.87227124,3.111798781,0.251281762,0.456071663,1.618027369,1.210691122,1.041095434,0.6888163,1.091330444,1.453489318,2.277828876,1.347510354,0.839516334,1.619964461,2.215919046,2.773040898,-0.399698618
5081,5434,5434,-0.438630123,-0.729913819,-1.104697644,-0.664104499,0.68872911,0.520780568,-0.594079713,1.46277478,-0.263829696,-0.662186495,1.431525943,-0.90286877,-23.153463,10.94242426,4.930224864,-13.74180781,30.18751276,1.938126651,2.298054238,1.348736231,2.098641972,2.123196686,2.831557381,2.377442892,1.251354067,1.21166433,0.601189135,0.087407743,2.130137403,1.695041159,0.972011702,1.531215543,-0.299521031
5082,2721,2721,2.391458125,-0.018202258,-1.537054374,0.443571131,0.530963729,0.715031483,-0.410095953,-0.230719493,-0.087069506,-0.708378628,0.51331301,-2.68085726,-20.54917232,3.847175865,70.41434085,70.53048329,-25.36200662,1.08222537,1.103315418,2.227898146,3.057628614,0.232674216,0.513316681,2.743355033,1.402268286,2.112514359,2.049291978,1.322297515,1.527240038,2.245948681,2.505449071,0.677814275,0.315367083
5083,87,87,1.160442785,1.575156173,0.434701231,1.555317224,3.27610694,-1.094091551,-2.231586342,0.443032611,1.346815432,-0.320157241,0.63437449,1.080881517,-67.1238831,-24.56512998,-42.70843485,28.72361398,72.69806697,0.522247982,2.328016403,1.873012159,2.507125252,1.216278621,2.524149171,1.245240785,2.62939626,1.315299215,3.357490517,0.831124042,1.053218467,1.017680462,0.226845736,0.756194815,-0.136462894
5084,6103,6103,0.369205243,-1.426032013,-0.771369855,1.186757512,-0.982129692,-0.203307326,0.693388899,1.10755719,0.630809502,-1.611897681,1.551263174,2.670382064,16.04544844,2.198568661,-42.36210353,7.201845961,11.13703795,1.388468527,1.136046392,1.899496005,2.386925124,2.490025597,0.783112285,0.703149493,1.468274165,1.478445262,1.994977476,2.451322235,1.708252238,1.818774534,2.331116774,1.032968645,-0.557783514
5085,899,899,-0.814881095,-0.870325936,2.798566753,-1.094041178,-1.174337329,-0.253490217,-0.150682537,-1.61248761,-0.140168306,0.935725001,0.756025067,-2.089830004,-27.29063016,-39.20428911,-41.25660389,-23.10869239,50.69643248,0.675693949,1.026042127,2.519324456,1.024820425,2.067669417,2.62091181,0.896114234,0.290396892,2.280028621,2.569576452,0.149539365,2.272847087,1.348314378,2.524223018,1.398616116,0.139033065
5086,1378,1378,1.097777358,-0.733494809,1.135626407,2.836943909,-0.048970336,0.255211727,-2.598148364,0.904099397,1.662003951,1.680004496,2.174539045,1.931318047,-29.18778151,-13.56677872,-12.13889251,-35.48550976,38.89719408,1.897822003,0.219564586,1.436723781,0.785078219,0.966727375,2.839591489,1.287737311,0.952060206,1.136241562,0.669258891,-0.014697389,1.638331487,0.466211431,0.585800217,1.315380557,0.664351036
5087,5757,5757,-0.557797124,0.913744585,0.20140204,-0.254195274,-1.647350252,2.08507666,1.916642438,-1.360017508,1.621469192,1.245255577,1.732625108,1.093050767,16.74162061,-29.5517257,-6.438073289,50.00642155,-50.1871514,1.886130482,2.021444142,0.947216517,2.429539542,1.467864326,1.970717022,1.242163186,2.072530272,2.626180346,1.061548671,1.084050874,1.997495971,0.906613845,1.585846941,3.212713587,0.320396882
5088,2723,2723,1.06676942,-1.92924611,-1.585586427,0.168297671,-1.521086333,0.218064707,1.677616489,1.433539878,1.55457495,0.119030415,1.485998453,1.792355957,14.45462934,33.89400214,-21.4121495,24.27914014,35.2140826,1.266926699,0.135652863,0.649423626,1.331806278,0.943468261,0.60643496,3.094631111,2.425156922,2.781729397,1.857156258,2.26845146,1.702851595,2.562832726,1.359730253,1.585967595,0.570025943
5089,6870,6870,1.689525403,-0.141592289,2.573747311,-1.978111664,0.812075038,-0.280640852,-0.745954645,-1.829569574,1.460636927,0.893822869,-0.541143112,-0.935077019,26.92362586,18.68842753,69.82296059,-15.21040788,-64.0920631,0.803222815,-0.223499441,0.430880638,2.460888445,2.227381404,1.798621872,2.179401389,3.002960348,0.901921169,0.507855356,2.878480739,1.782375029,2.492646682,0.265747792,0.750094979,-0.508634826
5090,1935,1935,-2.06265227,1.698831265,0.308846502,-0.60371605,0.79286469,1.850904373,1.319303329,0.392158637,-3.278806589,1.483353227,-1.035370031,0.554341801,19.58132537,28.31099134,-40.60080903,2.177057426,57.80526488,1.363568427,2.180564352,2.030966937,2.17718997,-0.004322035,1.157647761,1.164887139,2.436769981,1.552702644,1.203491368,0.767275422,1.266429169,0.525336785,2.418353582,0.477719935,-0.676099478
5091,6142,6142,0.150546554,1.069426633,-0.060567741,0.923897747,-0.589710693,-0.022479027,-0.56141171,-0.494987175,-0.868507448,-0.316849948,1.617488133,-0.663396128,63.19012501,35.40634014,-65.16144732,-45.41482131,-52.32789812,2.153658383,3.418981523,0.547089377,1.233313045,3.25920222,0.528195732,2.72340803,0.292094916,2.804988522,0.943825259,0.898283063,1.346698005,1.462095943,1.508372278,1.90893617,0.671004654
5092,1822,1822,2.708911965,2.015011117,2.099296819,2.46519502,-2.017039918,1.58878819,1.016358144,0.262557014,2.111205665,0.887981414,1.001016201,-1.766570171,-46.86708361,6.204553913,48.37334498,-1.461086274,73.70959078,0.545091396,0.987412057,2.842752624,1.479305833,3.365786363,2.446953612,2.295802891,2.24141781,2.280926338,1.503793056,1.336617017,1.098085989,1.67788054,2.382954104,1.652063645,-0.629948976
5093,4492,4492,-0.042685875,-2.326643008,-0.760210756,1.201465702,-1.338851375,3.18087663,0.412702888,-1.633677691,1.012747705,0.784236331,0.472021477,1.933903956,-36.21723179,-62.8079213,-52.73438839,48.29598774,-21.89762039,1.166850744,1.884900552,2.479470019,1.975794932,2.15797741,-0.028812887,0.425640661,2.147184391,2.432068407,1.886771218,0.663463419,1.761720098,2.413769983,1.801469866,-0.029138433,-0.172675199
5094,1352,1352,2.759715346,3.052834779,-0.762188264,-0.772544013,-0.193771853,-1.80042183,1.893904372,-1.196216187,1.208481571,2.429565111,-1.117762762,0.397060721,56.31665511,-23.60627513,53.71208887,-67.01333011,37.41129479,1.511009796,1.817203843,2.076485361,2.098896524,1.190105612,0.915985844,1.134457677,1.873745137,0.209631818,2.678101841,2.200741178,1.10388457,2.452269978,0.931172946,2.613191653,0.750156747
5095,2651,2651,-0.672773574,2.18339503,2.392353046,-1.387706682,-1.398728841,3.071508095,-1.175989885,-0.727876651,-1.445094436,1.383321937,1.803104878,-0.091919979,48.38707548,6.309155863,-1.506655677,-5.479108157,-26.97338553,0.472307925,1.366394845,1.113288525,1.239993112,0.642729115,3.00902502,2.195862966,1.032287916,3.331892936,1.053111871,0.319872973,3.021033731,1.886377215,1.57393313,0.560640545,-0.067027186
5096,7174,7174,-1.626397531,0.419849001,0.815503538,-0.780457266,1.869157438,-0.299170097,1.499347564,2.721819839,1.575913359,0.42823344,1.895768464,1.329540369,-6.533916171,-9.479663297,-70.76388133,-57.58203293,-63.24618716,0.671940496,1.613450634,2.484124529,0.65713479,1.718662749,2.178671286,2.785123465,1.200430913,1.104522472,-0.231851184,0.164156586,1.2209462,2.843764868,1.187528095,0.570653265,0.454054489
5097,2076,2076,-0.634482085,-1.253886225,-1.167938792,1.662411482,1.739763212,-2.147234278,-1.232915837,-1.707889953,1.890122325,1.005861708,2.896769564,-0.108999059,-34.68032831,14.53877603,-57.29765542,-67.46842002,-29.60141613,1.342397597,0.409434828,1.482826443,0.608380323,1.370255821,1.106625827,0.401054126,2.368328369,2.127301233,0.785595681,0.008843395,1.824404843,2.689727017,1.875630056,1.483146154,-0.312747277
5098,2679,2679,1.199750261,1.873827607,0.091597396,2.27588579,-2.084447346,0.056210868,-1.16255293,-0.558916185,2.623775646,0.297167745,-0.608909182,1.327680808,-57.56419815,-59.10719886,38.84818076,59.48875353,-13.57132149,1.502004916,2.103742411,1.641071218,0.157244474,0.15439777,2.836318816,1.736830655,2.606359411,0.788761143,2.081814969,1.710855048,0.991488562,0.613703598,1.34983489,2.181970259,0.154833234
